 1.0005000	 1.3056337E-03 
 1.0015000	 1.1380342E-03 
 1.0025000	 1.6081648E-03 
 1.0035000	 1.5405831E-03 
 1.0045000	 1.2694883E-03 
 1.0055000	 8.9217940E-04 
 1.0065000	 4.9935397E-04 
 1.0075000	-9.1755047E-05 
 1.0085000	-6.7099574E-04 
 1.0095000	-9.4039809E-04 
 1.0105000	-1.3506514E-03 
 1.0115000	-1.5840969E-03 
 1.0125000	-9.1032790E-04 
 1.0135000	-1.5033660E-03 
 1.0145000	-1.2651487E-03 
 1.0155000	-9.3114371E-04 
 1.0165000	-4.1771332E-04 
 1.0175000	 1.9156980E-04 
 1.0185000	 6.6532438E-04 
 1.0195000	 1.0455733E-03 
 1.0205000	 1.3502074E-03 
 1.0215000	 1.2285890E-03 
 1.0225000	 1.6451038E-03 
 1.0235000	 1.4973318E-03 
 1.0245000	 1.1111427E-03 
 1.0255000	 9.6720373E-04 
 1.0265000	 3.5215628E-04 
 1.0275000	-1.0718026E-04 
 1.0285000	-5.5307491E-04 
 1.0295000	-9.9548328E-04 
 1.0305000	-1.3767453E-03 
 1.0315000	-1.6417213E-03 
 1.0325000	-1.6612814E-03 
 1.0335000	-1.5489021E-03 
 1.0345000	-1.2866259E-03 
 1.0355000	-8.4670653E-04 
 1.0365000	-4.2566761E-04 
 1.0375000	 5.7611540E-05 
 1.0385000	 6.1114314E-04 
 1.0395000	 1.0532963E-03 
 1.0405000	 1.4009579E-03 
 1.0415000	 1.1790994E-03 
 1.0425000	 1.3635968E-03 
 1.0435000	 1.5490757E-03 
 1.0445000	 1.3211896E-03 
 1.0455000	 9.1539928E-04 
 1.0465000	 4.8517728E-04 
 1.0475000	-8.8037926E-05 
 1.0485000	-6.4771261E-04 
 1.0495000	-9.1750721E-04 
 1.0505000	-1.2504704E-03 
 1.0515000	-1.4279479E-03 
 1.0525000	-1.3308392E-03 
 1.0535000	-1.4937761E-03 
 1.0545000	-1.2977850E-03 
 1.0555000	-8.3662513E-04 
 1.0565000	-1.4409156E-04 
 1.0575000	 2.3084769E-04 
 1.0585000	 6.3227004E-04 
 1.0595000	 1.1148047E-03 
 1.0605000	 1.4931016E-03 
 1.0615000	 1.6666175E-03 
 1.0625000	 1.7122621E-03 
 1.0635000	 1.5650606E-03 
 1.0645000	 1.3237922E-03 
 1.0655000	 9.6022820E-04 
 1.0665000	 3.2827179E-04 
 1.0675000	-2.7819332E-04 
 1.0685000	-7.4884570E-04 
 1.0695000	-1.1459982E-03 
 1.0705000	-1.4889122E-03 
 1.0715000	-1.6875050E-03 
 1.0725000	-1.7263581E-03 
 1.0735000	-1.5666569E-03 
 1.0745000	-1.2652586E-03 
 1.0755000	-8.6797287E-04 
 1.0765000	-4.2465057E-04 
 1.0775000	 1.2668124E-04 
 1.0785000	 7.1819007E-04 
 1.0795000	 1.1073617E-03 
 1.0805000	 1.5194549E-03 
 1.0815000	 1.7181757E-03 
 1.0825000	 1.7467424E-03 
 1.0835000	 1.3373243E-03 
 1.0845000	 9.5915422E-04 
 1.0855000	 7.6253511E-04 
 1.0865000	 3.8985690E-04 
 1.0875000	-1.5400076E-04 
 1.0885000	-6.4780592E-04 
 1.0895000	-1.2359734E-03 
 1.0905000	-1.5525177E-03 
 1.0915000	-1.7387699E-03 
 1.0925000	-1.7591355E-03 
 1.0935000	-1.6035726E-03 
 1.0945000	-1.2751326E-03 
 1.0955000	-8.5333298E-04 
 1.0965000	-3.9496532E-04 
 1.0975000	 1.2049797E-04 
 1.0985000	 7.1612582E-04 
 1.0995000	 1.2178146E-03 
 1.1005000	 1.4787914E-03 
 1.1015000	 1.7525225E-03 
 1.1025000	 1.7665795E-03 
 1.1035000	 1.2926750E-03 
 1.1045000	 1.3516582E-03 
 1.1055000	 8.3056606E-04 
 1.1065000	 4.5648871E-04 
 1.1075000	-1.4840468E-04 
 1.1085000	-5.2241957E-04 
 1.1095000	-1.1915176E-03 
 1.1105000	-1.2751655E-03 
 1.1115000	-1.7164971E-03 
 1.1125000	-1.8040644E-03 
 1.1135000	-1.6193955E-03 
 1.1145000	-1.1862573E-03 
 1.1155000	-8.5125030E-04 
 1.1165000	-3.1571581E-04 
 1.1175000	 1.0304188E-04 
 1.1185000	 8.1623291E-04 
 1.1195000	 1.2147098E-03 
 1.1205000	 1.6032237E-03 
 1.1215000	 1.6215778E-03 
 1.1225000	 1.8182420E-03 
 1.1235000	 1.6327229E-03 
 1.1245000	 1.2468490E-03 
 1.1255000	 8.4334116E-04 
 1.1265000	 3.5940843E-04 
 1.1275000	-1.4992781E-04 
 1.1285000	-8.3182678E-04 
 1.1295000	-9.7828096E-04 
 1.1305000	-1.4080382E-03 
 1.1315000	-1.8095801E-03 
 1.1325000	-1.8004905E-03 
 1.1335000	-1.6552736E-03 
 1.1345000	-1.3219570E-03 
 1.1355000	-8.1149374E-04 
 1.1365000	-4.0608037E-04 
 1.1375000	 2.8270995E-04 
 1.1385000	 7.9985941E-04 
 1.1395000	 1.2977231E-03 
 1.1405000	 1.6613961E-03 
 1.1415000	 1.8503335E-03 
 1.1425000	 1.7833901E-03 
 1.1435000	 1.6570837E-03 
 1.1445000	 8.2237417E-04 
 1.1455000	 9.0205176E-04 
 1.1465000	 2.4756841E-04 
 1.1475000	-4.9027770E-04 
 1.1485000	-8.4916162E-04 
 1.1495000	-1.3622951E-03 
 1.1505000	-1.6899497E-03 
 1.1515000	-1.8655637E-03 
 1.1525000	-1.8550225E-03 
 1.1535000	-1.3892773E-03 
 1.1545000	-1.3509784E-03 
 1.1555000	-8.7596917E-04 
 1.1565000	-3.7547868E-04 
 1.1575000	 4.1287558E-04 
 1.1585000	 9.3176153E-04 
 1.1595000	 1.2891138E-03 
 1.1605000	 1.7011984E-03 
 1.1615000	 1.8717257E-03 
 1.1625000	 1.8614249E-03 
 1.1635000	 1.6265576E-03 
 1.1645000	 1.2866540E-03 
 1.1655000	 8.4185456E-04 
 1.1665000	 2.2078330E-04 
 1.1675000	-4.1938982E-04 
 1.1685000	-8.8376880E-04 
 1.1695000	-1.3162507E-03 
 1.1705000	-1.7717066E-03 
 1.1715000	-1.8944583E-03 
 1.1725000	-1.8868350E-03 
 1.1735000	-1.6585690E-03 
 1.1745000	-1.1936567E-03 
 1.1755000	-7.5646933E-04 
 1.1765000	-5.1056042E-04 
 1.1775000	 3.4498924E-04 
 1.1785000	 1.0214499E-03 
 1.1795000	 1.4464712E-03 
 1.1805000	 1.7303097E-03 
 1.1815000	 1.5358370E-03 
 1.1825000	 1.9154700E-03 
 1.1835000	 1.7092203E-03 
 1.1845000	 1.3544872E-03 
 1.1855000	 7.7805975E-04 
 1.1865000	 2.1228096E-04 
 1.1875000	-4.2218964E-04 
 1.1885000	-9.2019586E-04 
 1.1895000	-1.0185840E-03 
 1.1905000	-1.8268669E-03 
 1.1915000	-1.9575767E-03 
 1.1925000	-1.9090615E-03 
 1.1935000	-1.6411824E-03 
 1.1945000	-1.1282104E-03 
 1.1955000	-7.3574126E-04 
 1.1965000	 1.1846466E-04 
 1.1975000	 3.9759441E-04 
 1.1985000	 9.0961740E-04 
 1.1995000	 1.4559717E-03 
 1.2005000	 1.7997750E-03 
 1.2015000	 1.9769051E-03 
 1.2025000	 1.7108979E-03 
 1.2035000	 1.7607118E-03 
 1.2045000	 1.3348404E-03 
 1.2055000	 8.2787453E-04 
 1.2065000	 2.1452451E-04 
 1.2075000	-3.8811082E-04 
 1.2085000	-9.8176475E-04 
 1.2095000	-1.5552945E-03 
 1.2105000	-1.6104347E-03 
 1.2115000	-1.9807720E-03 
 1.2125000	-1.9529829E-03 
 1.2135000	-1.7440875E-03 
 1.2145000	-1.3816760E-03 
 1.2155000	-7.9589447E-04 
 1.2165000	-2.4060032E-04 
 1.2175000	 3.8786312E-04 
 1.2185000	 1.0055226E-03 
 1.2195000	 1.5236166E-03 
 1.2205000	 1.8567604E-03 
 1.2215000	 1.6383867E-03 
 1.2225000	 1.9647331E-03 
 1.2235000	 1.7322845E-03 
 1.2245000	 1.3799822E-03 
 1.2255000	 7.8511820E-04 
 1.2265000	 5.3740273E-05 
 1.2275000	-4.9173110E-04 
 1.2285000	-1.0697977E-03 
 1.2295000	-1.5413977E-03 
 1.2305000	-1.8667347E-03 
 1.2315000	-2.0295914E-03 
 1.2325000	-1.6505802E-03 
 1.2335000	-1.6614140E-03 
 1.2345000	-8.5649182E-04 
 1.2355000	-7.0737185E-04 
 1.2365000	-2.3161354E-04 
 1.2375000	 5.2332249E-04 
 1.2385000	 1.0677917E-03 
 1.2395000	 1.5447402E-03 
 1.2405000	 1.8943994E-03 
 1.2415000	 2.0595373E-03 
 1.2425000	 1.4676879E-03 
 1.2435000	 1.5722517E-03 
 1.2445000	 1.2950940E-03 
 1.2455000	 9.0663113E-04 
 1.2465000	 2.2507004E-04 
 1.2475000	-3.3324223E-04 
 1.2485000	-1.0485637E-03 
 1.2495000	-1.5231635E-03 
 1.2505000	-1.9189821E-03 
 1.2515000	-2.0756865E-03 
 1.2525000	-2.1138362E-03 
 1.2535000	-1.7585221E-03 
 1.2545000	-1.3730539E-03 
 1.2555000	-7.5053237E-04 
 1.2565000	 9.9565732E-05 
 1.2575000	 5.2983214E-04 
 1.2585000	 1.0360086E-03 
 1.2595000	 1.5924825E-03 
 1.2605000	 1.9539385E-03 
 1.2615000	 2.0854326E-03 
 1.2625000	 2.0269602E-03 
 1.2635000	 1.6091751E-03 
 1.2645000	 8.7961902E-04 
 1.2655000	 6.3156185E-04 
 1.2665000	 1.7248525E-04 
 1.2675000	-5.3438492E-04 
 1.2685000	-1.2471953E-03 
 1.2695000	-1.6646912E-03 
 1.2705000	-1.9543679E-03 
 1.2715000	-2.1156216E-03 
 1.2725000	-2.0806974E-03 
 1.2735000	-1.7551704E-03 
 1.2745000	-1.3199054E-03 
 1.2755000	-7.6068199E-04 
 1.2765000	-1.3388502E-06 
 1.2775000	 6.4674983E-04 
 1.2785000	 1.2010761E-03 
 1.2795000	 1.6955079E-03 
 1.2805000	 1.9854552E-03 
 1.2815000	 2.1345214E-03 
 1.2825000	 2.0513908E-03 
 1.2835000	 1.7721263E-03 
 1.2845000	 1.3500961E-03 
 1.2855000	 8.7095294E-04 
 1.2865000	-1.6448899E-04 
 1.2875000	-5.3875600E-04 
 1.2885000	-9.9771158E-04 
 1.2895000	-1.7053783E-03 
 1.2905000	-2.0280686E-03 
 1.2915000	-1.6697256E-03 
 1.2925000	-2.0384589E-03 
 1.2935000	-1.7397913E-03 
 1.2945000	-8.1059517E-04 
 1.2955000	-8.0484743E-04 
 1.2965000	 2.5108559E-05 
 1.2975000	 4.3313073E-04 
 1.2985000	 1.2126150E-03 
 1.2995000	 1.4156620E-03 
 1.3005000	 2.0117172E-03 
 1.3015000	 2.1751376E-03 
 1.3025000	 2.1358534E-03 
 1.3035000	 1.4523311E-03 
 1.3045000	 1.3927692E-03 
 1.3055000	 6.9383044E-04 
 1.3065000	 8.0305910E-05 
 1.3075000	-7.1734935E-04 
 1.3085000	-1.3797510E-03 
 1.3095000	-1.4795920E-03 
 1.3105000	-2.0642143E-03 
 1.3115000	-2.1982874E-03 
 1.3125000	-1.7790677E-03 
 1.3135000	-1.8104250E-03 
 1.3145000	-1.2832769E-03 
 1.3155000	-7.4269137E-04 
 1.3165000	 2.9853014E-05 
