0.660000     0.000000     170.000000     170.001281  
-0.658231     0.000000     170.000000     170.001274  
0.656118     0.000000     170.000000     170.001266  
-0.654006     0.000000     170.000000     170.001258  
0.651707     0.000000     170.000000     170.001249  
-0.649647     0.000000     170.000000     170.001241  
0.647162     0.000000     170.000000     170.001232  
-0.644916     0.000000     170.000000     170.001223  
0.642244     0.000000     170.000000     170.001213  
-0.640340     0.000000     170.000000     170.001206  
0.638304     0.000000     170.000000     170.001198  
-0.635898     0.000000     170.000000     170.001189  
0.633678     0.000000     170.000000     170.001181  
-0.630981     0.000000     170.000000     170.001171  
0.628863     0.000000     170.000000     170.001163  
-0.627141     0.000000     170.000000     170.001157  
0.625022     0.000000     170.000000     170.001149  
-0.622561     0.000000     170.000000     170.001140  
0.620336     0.000000     170.000000     170.001132  
-0.618295     0.000000     170.000000     170.001124  
0.615939     0.000000     170.000000     170.001116  
-0.614032     0.000000     170.000000     170.001109  
0.612178     0.000000     170.000000     170.001102  
-0.610002     0.000000     170.000000     170.001094  
0.608040     0.000000     170.000000     170.001087  
-0.605789     0.000000     170.000000     170.001079  
0.603374     0.000000     170.000000     170.001071  
-0.601464     0.000000     170.000000     170.001064  
0.599283     0.000000     170.000000     170.001056  
-0.597526     0.000000     170.000000     170.001050  
0.595884     0.000000     170.000000     170.001044  
-0.593361     0.000000     170.000000     170.001036  
0.590759     0.000000     170.000000     170.001026  
-0.588847     0.000000     170.000000     170.001020  
0.586805     0.000000     170.000000     170.001013  
-0.584461     0.000000     170.000000     170.001005  
0.582283     0.000000     170.000000     170.000997  
-0.580318     0.000000     170.000000     170.000990  
0.578374     0.000000     170.000000     170.000984  
-0.576485     0.000000     170.000000     170.000977  
0.574860     0.000000     170.000000     170.000972  
-0.572594     0.000000     170.000000     170.000964  
0.570731     0.000000     170.000000     170.000958  
-0.568411     0.000000     170.000000     170.000950  
0.566305     0.000000     170.000000     170.000943  
-0.564442     0.000000     170.000000     170.000937  
0.561917     0.000000     170.000000     170.000929  
-0.560077     0.000000     170.000000     170.000923  
0.557707     0.000000     170.000000     170.000915  
-0.555656     0.000000     170.000000     170.000908  
0.553658     0.000000     170.000000     170.000902  
-0.551587     0.000000     170.000000     170.000895  
0.549644     0.000000     170.000000     170.000889  
-0.547614     0.000000     170.000000     170.000882  
0.545384     0.000000     170.000000     170.000875  
-0.543309     0.000000     170.000000     170.000868  
0.540753     0.000000     170.000000     170.000860  
-0.538485     0.000000     170.000000     170.000853  
0.536731     0.000000     170.000000     170.000847  
-0.535071     0.000000     170.000000     170.000842  
0.533226     0.000000     170.000000     170.000836  
-0.531117     0.000000     170.000000     170.000830  
0.529091     0.000000     170.000000     170.000823  
-0.527116     0.000000     170.000000     170.000817  
0.525220     0.000000     170.000000     170.000811  
-0.522955     0.000000     170.000000     170.000804  
0.520843     0.000000     170.000000     170.000798  
-0.518510     0.000000     170.000000     170.000791  
0.516235     0.000000     170.000000     170.000784  
-0.514629     0.000000     170.000000     170.000779  
0.513136     0.000000     170.000000     170.000774  
-0.511290     0.000000     170.000000     170.000769  
0.509356     0.000000     170.000000     170.000763  
