# reflectivity file for m=2.0 supermirror coating
# - calculated using tool 'GenerateMirrorFiles' 
# - using quadratic Swiss Neutronics description
#
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9895 0.9891 0.9887 0.9882 0.9878 0.9874 0.9869 0.9865 0.9861 0.9856
0.9852 0.9848 0.9843 0.9839 0.9835 0.9830 0.9826 0.9822 0.9817 0.9813
0.9809 0.9804 0.9800 0.9796 0.9791 0.9787 0.9782 0.9778 0.9774 0.9769
0.9765 0.9761 0.9756 0.9752 0.9748 0.9743 0.9739 0.9735 0.9730 0.9726
0.9722 0.9717 0.9713 0.9709 0.9704 0.9700 0.9696 0.9691 0.9687 0.9683
0.9678 0.9674 0.9670 0.9665 0.9661 0.9657 0.9652 0.9648 0.9644 0.9639
0.9635 0.9630 0.9626 0.9622 0.9617 0.9613 0.9609 0.9604 0.9600 0.9596
0.9591 0.9587 0.9582 0.9578 0.9574 0.9569 0.9565 0.9560 0.9555 0.9551
0.9546 0.9541 0.9536 0.9531 0.9525 0.9519 0.9513 0.9506 0.9499 0.9490
0.9481 0.9470 0.9457 0.9442 0.9424 0.9402 0.9376 0.9344 0.9305 0.9256
0.9195 0.9120 0.9028 0.8913 0.8772 0.8599 0.8389 0.8136 0.7835 0.7483
0.7078 0.6621 0.6117 0.5576 0.5010 0.4436 0.3870 0.3329 0.2824 0.2366
0.1961 0.1609 0.1309 0.1057 0.0849 0.0678 0.0540 0.0428 0.0339 0.0268
0.0211 0.0166 0.0131 0.0103 0.0081 0.0063 0.0050 0.0039 0.0030 0.0024
0.0019 0.0015 0.0012 0.0009 0.0007 0.0006 0.0004 0.0003 0.0003 0.0002
0.0002 
