0.004494   0.000475   0.996423   0.996433        1.566303    1.570320    0.996433        1.566262    0.105325   0.996433
-0.004473   -0.000462   0.996379   0.996389        1.575269    1.571260    0.996389        1.566283    -3.038600   0.996389
0.004476   0.000475   0.996335   0.996345        1.566321    1.570320    0.996345        1.566279    0.105747   0.996345
-0.004419   -0.000473   0.996291   0.996301        1.575215    1.571271    0.996301        1.566336    -3.034961   0.996301
0.004394   0.000459   0.996247   0.996257        1.566403    1.570336    0.996257        1.566362    0.104020   0.996257
-0.004413   -0.000472   0.996206   0.996216        1.575209    1.571270    0.996216        1.566341    -3.035105   0.996216
0.004402   0.000490   0.996162   0.996172        1.566394    1.570305    0.996172        1.566350    0.110825   0.996172
-0.004347   -0.000577   0.996118   0.996128        1.575143    1.571375    0.996128        1.566394    -3.009715   0.996128
0.004167   0.000635   0.996075   0.996084        1.566629    1.570159    0.996084        1.566565    0.151284   0.996084
-0.004171   -0.000686   0.996032   0.996041        1.574967    1.571485    0.996041        1.566553    -2.978518   0.996041
0.004193   0.000693   0.995993   0.996002        1.566603    1.570100    0.996002        1.566529    0.163868   0.996002
-0.004196   -0.000657   0.995951   0.995960        1.574993    1.571456    0.995960        1.566531    -2.986285   0.995960
0.004217   0.000660   0.995909   0.995918        1.566580    1.570134    0.995918        1.566511    0.155197   0.995918
-0.004224   -0.000695   0.995866   0.995875        1.575020    1.571494    0.995875        1.566498    -2.978559   0.995875
0.004193   0.000744   0.995822   0.995831        1.566603    1.570050    0.995831        1.566520    0.175501   0.995831
-0.004164   -0.000785   0.995779   0.995788        1.574960    1.571585    0.995788        1.566542    -2.955242   0.995788
0.004147   0.000839   0.995737   0.995746        1.566649    1.569954    0.995746        1.566547    0.199530   0.995746
-0.004166   -0.000878   0.995694   0.995703        1.574962    1.571678    0.995703        1.566521    -2.933954   0.995703
0.004192   0.000857   0.995651   0.995660        1.566604    1.569935    0.995660        1.566499    0.201763   0.995660
-0.004186   -0.000829   0.995608   0.995617        1.574983    1.571629    0.995617        1.566510    -2.946177   0.995617
0.004171   0.000784   0.995565   0.995575        1.566626    1.570009    0.995575        1.566534    0.185710   0.995575
-0.004197   -0.000800   0.995523   0.995532        1.574994    1.571600    0.995532        1.566504    -2.953209   0.995532
0.004198   0.000799   0.995484   0.995493        1.566598    1.569994    0.995493        1.566504    0.188073   0.995493
-0.004140   -0.000765   0.995442   0.995451        1.574937    1.571565    0.995451        1.566567    -2.958948   0.995451
0.004111   0.000751   0.995400   0.995409        1.566686    1.570042    0.995409        1.566598    0.180742   0.995409
