 5.0000000E-002	 0.0000000E+000 	 0.0000000E+000 
 1.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 2.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 3.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 4.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 5.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 6.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 7.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 8.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 9.5000000E-001	 0.0000000E+000 	 0.0000000E+000 
 1.0500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.1500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.2500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.3500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.4500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.5500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.6500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.7500000E+000	 0.0000000E+000 	 0.0000000E+000 
 1.8500000E+000	 1.4505732E+005 	 4.3736428E+004 
 1.9500000E+000	 4.9374602E+005 	 1.2343651E+005 
 2.0500000E+000	 6.2128114E+006 	 9.7027812E+005 
 2.1500000E+000	 3.5332311E+007 	 3.9258123E+006 
 2.2500000E+000	 3.7542808E+007 	 3.9141083E+006 
 2.3500000E+000	 5.4676713E+007 	 5.1896839E+006 
 2.4500000E+000	 5.8029611E+007 	 5.2323539E+006 
 2.5500000E+000	 5.0326282E+007 	 4.3803406E+006 
 2.6500000E+000	 4.5872980E+007 	 3.9628219E+006 
 2.7500000E+000	 3.7674468E+007 	 3.2305590E+006 
 2.8500000E+000	 2.8769914E+007 	 2.5940958E+006 
 2.9500000E+000	 3.1661728E+007 	 2.7351567E+006 
 3.0500000E+000	 3.0539233E+007 	 2.6091428E+006 
 3.1500000E+000	 2.7471356E+007 	 2.1069568E+006 
 3.2500000E+000	 1.7821649E+007 	 1.6069240E+006 
 3.3500000E+000	 1.9806602E+007 	 1.6336210E+006 
 3.4500000E+000	 1.6298258E+007 	 1.3397085E+006 
 3.5500000E+000	 1.6339005E+007 	 1.2797696E+006 
