4.550000   3.220131e-004   6.714436e-005
4.554000   5.445740e-004   6.330544e-005
4.558000   1.281071e-003   1.049494e-004
4.562000   1.486509e-003   1.150295e-004
4.566000   1.913207e-003   1.438055e-004
4.570000   1.979652e-003   1.536508e-004
4.574000   2.842386e-003   2.173627e-004
4.578000   3.650851e-003   2.990894e-004
4.582000   5.292409e-003   4.000685e-004
4.586000   7.304595e-003   5.414526e-004
4.590000   1.123832e-002   8.196384e-004
4.594000   1.004887e-002   7.684564e-004
4.598000   2.110229e-002   1.657953e-003
4.602000   4.378143e-002   3.309565e-003
4.606000   9.041941e-002   6.665807e-003
4.610000   1.099291e-001   8.382013e-003
4.614000   1.034707e-001   9.181536e-003
4.618000   1.133912e-001   1.128285e-002
4.622000   1.105587e-001   1.439351e-002
4.626000   3.687367e-002   6.323782e-003
4.630000   0.000000e+000   0.000000e+000
4.634000   0.000000e+000   0.000000e+000
4.638000   0.000000e+000   0.000000e+000
4.642000   0.000000e+000   0.000000e+000
4.646000   0.000000e+000   0.000000e+000
4.650000   0.000000e+000   0.000000e+000
4.654000   0.000000e+000   0.000000e+000
4.658000   0.000000e+000   0.000000e+000
4.662000   0.000000e+000   0.000000e+000
4.666000   0.000000e+000   0.000000e+000
4.670000   0.000000e+000   0.000000e+000
4.674000   0.000000e+000   0.000000e+000
4.678000   0.000000e+000   0.000000e+000
4.682000   0.000000e+000   0.000000e+000
4.686000   0.000000e+000   0.000000e+000
4.690000   0.000000e+000   0.000000e+000
4.694000   0.000000e+000   0.000000e+000
4.698000   0.000000e+000   0.000000e+000
4.702000   0.000000e+000   0.000000e+000
4.706000   0.000000e+000   0.000000e+000
4.710000   0.000000e+000   0.000000e+000
4.714000   0.000000e+000   0.000000e+000
4.718000   0.000000e+000   0.000000e+000
4.722000   0.000000e+000   0.000000e+000
4.726000   0.000000e+000   0.000000e+000
4.730000   0.000000e+000   0.000000e+000
4.734000   0.000000e+000   0.000000e+000
4.738000   0.000000e+000   0.000000e+000
4.742000   0.000000e+000   0.000000e+000
4.746000   0.000000e+000   0.000000e+000
4.750000   0.000000e+000   0.000000e+000
4.754000   0.000000e+000   0.000000e+000
4.758000   0.000000e+000   0.000000e+000
4.762000   0.000000e+000   0.000000e+000
4.766000   0.000000e+000   0.000000e+000
4.770000   0.000000e+000   0.000000e+000
4.774000   0.000000e+000   0.000000e+000
4.778000   0.000000e+000   0.000000e+000
4.782000   0.000000e+000   0.000000e+000
4.786000   0.000000e+000   0.000000e+000
4.790000   0.000000e+000   0.000000e+000
4.794000   0.000000e+000   0.000000e+000
4.798000   0.000000e+000   0.000000e+000
4.802000   0.000000e+000   0.000000e+000
4.806000   0.000000e+000   0.000000e+000
4.810000   0.000000e+000   0.000000e+000
4.814000   0.000000e+000   0.000000e+000
4.818000   0.000000e+000   0.000000e+000
4.822000   0.000000e+000   0.000000e+000
4.826000   0.000000e+000   0.000000e+000
4.830000   0.000000e+000   0.000000e+000
4.834000   0.000000e+000   0.000000e+000
4.838000   0.000000e+000   0.000000e+000
4.842000   0.000000e+000   0.000000e+000
4.846000   0.000000e+000   0.000000e+000
