1   -2.452252  -3.077493
1   -2.437005  -3.077367
1   -2.421759  -3.077245
1   -2.406512  -3.077128
1   -2.391265  -3.077014
1   -2.376018  -3.076905
1   -2.360771  -3.076800
1   -2.345524  -3.076699
1   -2.330277  -3.076602
1   -2.315030  -3.076510
1   -2.299784  -3.076421
1   -2.284537  -3.076337
1   -2.269290  -3.076257
1   -2.254043  -3.076181
1   -2.238797  -3.076110
1   -2.223550  -3.076042
1   -2.208303  -3.075979
1   -2.193057  -3.075920
1   -2.177810  -3.075865
1   -2.162563  -3.075814
1   -2.147317  -3.075767
1   -2.132070  -3.075725
1   -2.116824  -3.075686
1   -2.101577  -3.075652
1   -2.086331  -3.075622
1   -2.071084  -3.075596
1   -2.055838  -3.075575
1   -2.040591  -3.075557
1   -2.025345  -3.075544
1   -2.010099  -3.075535
1   -1.994853  -3.075530
1   -1.979606  -3.075529
1   -1.964360  -3.075532
1   -1.949114  -3.075540
1   -1.933868  -3.075552
1   -1.918622  -3.075567
1   -1.903376  -3.075587
1   -1.888130  -3.075612
1   -1.872884  -3.075640
1   -1.857638  -3.075673
1   -1.842392  -3.075709
1   -1.827146  -3.075750
1   -1.811900  -3.075795
1   -1.796655  -3.075845
1   -1.781409  -3.075898
1   -1.766163  -3.075956
1   -1.750918  -3.076017
1   -1.735672  -3.076083
1   -1.720426  -3.076153
1   -1.705181  -3.076228
1   -1.689936  -3.076306
1   -1.674690  -3.076389
1   -1.659445  -3.076476
1   -1.644200  -3.076567
1   -1.628955  -3.076662
1   -1.613709  -3.076761
1   -1.598464  -3.076864
1   -1.583219  -3.076972
1   -1.567974  -3.077084
1   -1.552729  -3.077200
1   -1.537485  -3.077320
1   -1.522240  -3.077444
1   -1.506995  -3.077573
1   -1.491750  -3.077705
1   -1.476506  -3.077842
1   -1.461261  -3.077983
1   -1.446017  -3.078128
1   -1.430773  -3.078278
1   -1.415528  -3.078431
1   -1.400284  -3.078589
1   -1.385040  -3.078751
1   -1.369796  -3.078917
1   -1.354552  -3.079087
1   -1.339308  -3.079261
1   -1.324064  -3.079440
1   -1.308820  -3.079623
1   -1.293576  -3.079809
1   -1.278332  -3.080001
1   -1.263089  -3.080196
1   -1.247845  -3.080395
1   -1.232602  -3.080599
1   -1.217358  -3.080806
1   -1.202115  -3.081018
1   -1.186872  -3.081234
1   -1.171629  -3.081455
1   -1.156386  -3.081679
1   -1.141143  -3.081907
1   -1.125900  -3.082140
1   -1.110657  -3.082377
1   -1.095414  -3.082618
1   -1.080172  -3.082863
1   -1.064929  -3.083113
1   -1.049687  -3.083366
1   -1.034444  -3.083624
1   -1.019202  -3.083886
1   -1.003960  -3.084152
1   -0.988718  -3.084422
1   -0.973476  -3.084697
1   -0.958234  -3.084976
1   -0.942992  -3.085258
1   -0.927750  -3.085545
1   -0.912508  -3.085836
1   -0.897267  -3.086132
1   -0.882025  -3.086431
1   -0.866784  -3.086735
1   -0.851543  -3.087042
1   -0.836302  -3.087354
1   -0.821061  -3.087671
1   -0.805820  -3.087991
1   -0.790579  -3.088315
1   -0.775338  -3.088644
1   -0.760097  -3.088977
1   -0.744857  -3.089314
1   -0.729616  -3.089655
1   -0.714376  -3.090000
1   -0.699136  -3.090350
1   -0.683896  -3.090703
1   -0.668656  -3.091061
1   -0.653416  -3.091423
1   -0.638176  -3.091789
1   -0.622936  -3.092160
1   -0.607697  -3.092534
1   -0.592457  -3.092913
1   -0.577218  -3.093296
1   -0.561979  -3.093683
1   -0.546740  -3.094074
1   -0.531501  -3.094469
1   -0.516262  -3.094869
1   -0.501023  -3.095272
1   -0.485784  -3.095680
1   -0.470546  -3.096092
1   -0.455307  -3.096508
1   -0.440069  -3.096929
1   -0.424831  -3.097353
1   -0.409593  -3.097782
1   -0.394355  -3.098215
1   -0.379117  -3.098652
1   -0.363880  -3.099093
1   -0.348642  -3.099538
1   -0.333405  -3.099988
1   -0.318167  -3.100442
1   -0.302930  -3.100900
1   -0.287693  -3.101362
1   -0.272456  -3.101828
1   -0.257220  -3.102298
1   -0.241983  -3.102773
1   -0.226746  -3.103251
1   -0.211510  -3.103734
1   -0.196274  -3.104221
1   -0.181038  -3.104713
1   -0.165802  -3.105208
1   -0.150566  -3.105707
1   -0.135330  -3.106211
1   -0.120095  -3.106719
1   -0.104859  -3.107231
1   -0.089624  -3.107747
1   -0.074389  -3.108268
1   -0.059154  -3.108792
1   -0.043919  -3.109321
1   -0.028684  -3.109854
1   -0.013450  -3.110391
1   0.001784  -3.110932
1   0.017019  -3.111478
1   0.032253  -3.112027
1   0.047487  -3.112581
1   0.062721  -3.113139
1   0.077954  -3.113701
1   0.093188  -3.114267
1   0.108421  -3.114838
1   0.123654  -3.115412
1   0.138887  -3.115991
1   0.154120  -3.116574
1   0.169353  -3.117161
1   0.184586  -3.117752
1   0.199818  -3.118348
1   0.215050  -3.118947
1   0.230282  -3.119551
1   0.245514  -3.120159
1   0.260746  -3.120771
1   0.275978  -3.121387
1   0.291209  -3.122008
1   0.306441  -3.122632
1   0.321672  -3.123261
1   0.336903  -3.123894
1   0.352133  -3.124531
1   0.367364  -3.125172
1   0.382595  -3.125818
1   0.397825  -3.126467
1   0.413055  -3.127121
1   0.428285  -3.127779
1   0.443515  -3.128441
1   0.458744  -3.129107
1   0.473974  -3.129778
1   0.489203  -3.130452
1   0.504432  -3.131131
1   0.519661  -3.131814
1   0.534890  -3.132501
1   0.550119  -3.133192
1   0.565347  -3.133888
1   0.580575  -3.134588
1   0.595803  -3.135291
1   0.611031  -3.135999
1   0.626259  -3.136711
1   0.641486  -3.137428
1   0.656714  -3.138148
1   0.671941  -3.138873
1   0.687168  -3.139601
1   0.702395  -3.140334
1   0.717621  -3.141071
1   0.732848  -3.141813
1   0.748074  -3.142558
1   0.763300  -3.143308
1   0.778526  -3.144061
1   0.793751  -3.144819
1   0.808977  -3.145581
1   0.824202  -3.146348
1   0.839427  -3.147118
1   0.854652  -3.147893
1   0.869877  -3.148672
1   0.885101  -3.149454
1   0.900326  -3.150242
1   0.915550  -3.151033
1   0.930774  -3.151828
1   0.945997  -3.152628
1   0.961221  -3.153432
1   0.976444  -3.154239
1   0.991667  -3.155052
1   1.006890  -3.155868
1   1.022113  -3.156688
1   1.037335  -3.157513
1   1.052558  -3.158342
1   1.067780  -3.159174
1   1.083002  -3.160012
1   1.098223  -3.160853
1   1.113445  -3.161698
1   1.128666  -3.162548
1   1.143887  -3.163402
1   1.159108  -3.164259
1   1.174329  -3.165122
1   1.189549  -3.165988
1   1.204769  -3.166858
1   1.219989  -3.167733
1   1.235209  -3.168611
1   1.250428  -3.169494
1   1.265648  -3.170381
1   1.280867  -3.171273
1   1.296086  -3.172168
1   1.311305  -3.173068
1   1.326523  -3.173971
1   1.341741  -3.174879
1   1.356959  -3.175791
1   1.372177  -3.176707
1   1.387395  -3.177628
1   1.402612  -3.178552
1   1.417829  -3.179481
1   1.433046  -3.180414
1   1.448263  -3.181351
1   1.463479  -3.182292
1   1.478696  -3.183238
1   1.493912  -3.184187
1   1.509127  -3.185141
1   1.524343  -3.186099
1   1.539558  -3.187061
1   1.554773  -3.188027
1   1.569988  -3.188997
1   1.585203  -3.189972
1   1.600417  -3.190950
1   1.615631  -3.191933
1   1.630845  -3.192920
1   1.646059  -3.193912
1   1.661272  -3.194907
1   1.676485  -3.195906
1   1.691698  -3.196910
1   1.706911  -3.197918
1   1.722124  -3.198930
1   1.737336  -3.199946
1   1.752548  -3.200966
1   1.767760  -3.201991
1   1.782971  -3.203019
1   1.798182  -3.204052
1   1.813393  -3.205089
1   1.828604  -3.206130
1   1.843815  -3.207176
1   1.859025  -3.208225
1   1.874235  -3.209279
1   1.889445  -3.210337
1   1.904654  -3.211399
1   1.919863  -3.212465
1   1.935072  -3.213535
1   1.950281  -3.214609
1   1.965490  -3.215688
1   1.980698  -3.216771
1   1.995906  -3.217858
1   2.011114  -3.218949
1   2.026321  -3.220044
1   2.041528  -3.221143
1   2.056735  -3.222247
1   2.071942  -3.223355
1   2.087148  -3.224467
1   2.102354  -3.225583
1   2.117560  -3.226703
1   2.132766  -3.227827
1   2.147971  -3.228956
1   2.163176  -3.230089
1   2.178381  -3.231226
1   2.193586  -3.232367
1   2.208790  -3.233512
1   2.223994  -3.234661
1   2.239198  -3.235815
1   2.254401  -3.236972
1   2.269605  -3.238134
1   2.284808  -3.239300
1   2.300010  -3.240470
1   2.315213  -3.241645
1   2.330415  -3.242823
1   2.345617  -3.244006
1   2.360818  -3.245193
1   2.376020  -3.246384
1   2.391221  -3.247579
1   2.406421  -3.248778
1   2.421622  -3.249982
1   2.436822  -3.251189
1   2.452022  -3.252401
1   2.467221  -3.253617
1   2.482421  -3.254837
1   2.497620  -3.256061
1   2.512818  -3.257290
1   2.528017  -3.258523
1   2.543215  -3.259759
1   2.558413  -3.261000
1   2.573611  -3.262245
1   2.588808  -3.263495
1   2.604005  -3.264748
1   2.619202  -3.266005
1   2.634398  -3.267267
1   2.649594  -3.268533
1   2.664790  -3.269803
1   2.679986  -3.271077
1   2.695181  -3.272356
1   2.710376  -3.273638
1   2.725571  -3.274925
1   2.740765  -3.276216
1   2.755959  -3.277511
1   2.771153  -3.278810
1   2.786346  -3.280113
1   2.801539  -3.281421
1   2.816732  -3.282732
1   2.831925  -3.284048
1   2.847117  -3.285368
1   2.862309  -3.286692
1   2.877501  -3.288021
1   2.892692  -3.289353
1   2.907883  -3.290690
1   2.923074  -3.292030
1   2.938264  -3.293375
1   2.953454  -3.294724
1   2.968644  -3.296078
1   2.983833  -3.297435
1   2.999023  -3.298797
1   3.014212  -3.300162
1   3.029400  -3.301532
1   3.044588  -3.302906
1   3.059776  -3.304284
1   3.074964  -3.305667
1   3.090151  -3.307053
1   3.105338  -3.308444
1   3.120525  -3.309839
1   3.135711  -3.311238
1   3.150897  -3.312641
1   3.166083  -3.314048
1   3.181268  -3.315460
1   3.196453  -3.316875
1   3.211638  -3.318295
1   3.226822  -3.319719
1   3.242006  -3.321147
1   3.257190  -3.322579
1   3.272373  -3.324016
1   3.287556  -3.325456
1   3.302739  -3.326901
1   3.317921  -3.328350
1   3.333104  -3.329803
1   3.348285  -3.331260
1   3.363467  -3.332722
1   3.378648  -3.334187
1   3.393829  -3.335657
1   3.409009  -3.337131
1   3.424189  -3.338609
1   3.439369  -3.340091
1   3.454548  -3.341577
1   3.469727  -3.343068
1   3.484906  -3.344562
1   3.500084  -3.346061
1   3.515262  -3.347564
1   3.530440  -3.349071
1   3.545617  -3.350582
1   3.560794  -3.352098
1   3.575971  -3.353617
1   3.591147  -3.355141
1   3.606323  -3.356669
1   3.621499  -3.358201
1   3.636674  -3.359737
1   3.651849  -3.361278
1   3.667024  -3.362822
1   3.682198  -3.364371
2   -4.044331  -2.939964
2   -4.028563  -2.939403
2   -4.012795  -2.938846
2   -3.997027  -2.938293
2   -3.981260  -2.937745
2   -3.965492  -2.937202
2   -3.949724  -2.936663
2   -3.933956  -2.936128
2   -3.918187  -2.935598
2   -3.902419  -2.935072
2   -3.886651  -2.934551
2   -3.870882  -2.934034
2   -3.855114  -2.933521
2   -3.839345  -2.933013
2   -3.823577  -2.932510
2   -3.807808  -2.932011
2   -3.792040  -2.931516
