 3.2005000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2015000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2025000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2035000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2045000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2055000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2065000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2075000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2085000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2095000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2105000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2115000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2125000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2135000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2145000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2155000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2165000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2175000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2185000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2195000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2205000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2215000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2225000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2235000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2245000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2255000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2265000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2275000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2285000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2295000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2305000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2315000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2325000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2335000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2345000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2355000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2365000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2375000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2385000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2395000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2405000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2415000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2425000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2435000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2445000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2455000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2465000E+000	 6.0769537E+000 	 3.0384769E+000 
 3.2475000E+000	 9.8483894E+001 	 2.8429851E+001 
 3.2485000E+000	 6.4092329E+001 	 1.6548568E+001 
 3.2495000E+000	 9.1201356E+002 	 1.4603905E+002 
 3.2505000E+000	 1.8167916E+003 	 2.0840028E+002 
 3.2515000E+000	 2.7339908E+003 	 2.4071447E+002 
 3.2525000E+000	 3.8623492E+003 	 2.9710379E+002 
 3.2535000E+000	 4.6055198E+003 	 3.1336593E+002 
 3.2545000E+000	 6.2921387E+003 	 3.8798989E+002 
 3.2555000E+000	 5.6658821E+003 	 3.1189654E+002 
 3.2565000E+000	 7.8791433E+003 	 3.7648003E+002 
 3.2575000E+000	 1.0218852E+004 	 4.6936741E+002 
 3.2585000E+000	 1.3093430E+004 	 5.5428909E+002 
 3.2595000E+000	 1.3854544E+004 	 5.9022343E+002 
 3.2605000E+000	 1.2876845E+004 	 5.3148425E+002 
 3.2615000E+000	 1.2377073E+004 	 5.0403336E+002 
 3.2625000E+000	 1.2085463E+004 	 5.1768436E+002 
 3.2635000E+000	 1.2248454E+004 	 5.4831611E+002 
 3.2645000E+000	 1.0951449E+004 	 5.3888555E+002 
 3.2655000E+000	 6.9165068E+003 	 3.7845441E+002 
 3.2665000E+000	 1.0593675E+004 	 6.2101221E+002 
 3.2675000E+000	 4.8674102E+003 	 3.5036385E+002 
 3.2685000E+000	 3.4645856E+003 	 3.1496233E+002 
 3.2695000E+000	 1.9028962E+003 	 2.5428520E+002 
 3.2705000E+000	 2.4441485E+002 	 6.7788482E+001 
 3.2715000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2725000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2735000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2745000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2755000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2765000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2775000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2785000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2795000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2805000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2815000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2825000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2835000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2845000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2855000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2865000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2875000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2885000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2895000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2905000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2915000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2925000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2935000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2945000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2955000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2965000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2975000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2985000E+000	 0.0000000E+000 	 0.0000000E+000 
 3.2995000E+000	 0.0000000E+000 	 0.0000000E+000 
