# No ID    module            x [m]   y [m]   z [m]   hor. [deg] ver. time of meas.    W-Par.       H-Par.      R-Par       number  type Description
# -------------------------------------------------------------------------------------------------------------------------------------------------
  0   1 Source and Window    0.000   0.000   0.000    0.000   0.000  0.00000e+00  1.00000e+01 0.00000e+00 0.00000e+00       1     1 
  1   1 Source and Window    0.000   0.000   0.000    0.000   0.000  0.00000e+00  1.00000e+01 0.00000e+00 0.00000e+00       0     0 
  2 103 monitorpol1          0.000   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     1 
  3 103 monitorpol1          0.000   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     1 
  4 103 monitorpol1          0.000   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     1 
  5  56 Gradient flipper     0.100   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     0 
  6 103 monitorpol1          0.100   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     1 
  7 103 monitorpol1          0.100   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     1 
  8 103 monitorpol1          0.100   0.000   0.000    0.000   0.000  0.00000e+00  0.00000e+00 0.00000e+00 0.00000e+00       0     1 
