-2.9500000	-2.8500000	-2.7500000	-2.6500000	-2.5500000	-2.4500000	-2.3500000	-2.2500000	-2.1500000	-2.0500000	-1.9500000	-1.8500000	-1.7500000	-1.6500000	-1.5500000	-1.4500000	-1.3500000	-1.2500000	-1.1500000	-1.0500000	-0.9500000	-0.8500000	-0.7500000	-0.6500000	-0.5500000	-0.4500000	-0.3500000	-0.2500000	-0.1500000	-0.0500000	 0.0500000	 0.1500000	 0.2500000	 0.3500000	 0.4500000	 0.5500000	 0.6500000	 0.7500000	 0.8500000	 0.9500000	 1.0500000	 1.1500000	 1.2500000	 1.3500000	 1.4500000	 1.5500000	 1.6500000	 1.7500000	 1.8500000	 1.9500000	 2.0500000	 2.1500000	 2.2500000	 2.3500000	 2.4500000	 2.5500000	 2.6500000	 2.7500000	 2.8500000	 2.9500000	
 -1.050	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.635E-01	9.200E-01	9.599E-01	9.390E-01	9.659E-01	9.517E-01	9.374E-01	9.751E-01	9.389E-01	9.675E-01	9.558E-01	9.638E-01	9.620E-01	9.533E-01	9.490E-01	9.493E-01	9.704E-01	9.512E-01	9.756E-01	9.490E-01	9.328E-01	9.484E-01	9.665E-01	9.540E-01	9.610E-01	9.630E-01	9.475E-01	9.467E-01	9.530E-01	9.482E-01	9.784E-01	9.425E-01	9.541E-01	9.359E-01	9.642E-01	9.776E-01	9.503E-01	9.614E-01	9.469E-01	9.425E-01	9.579E-01	9.333E-01	9.376E-01	9.362E-01	9.338E-01	9.409E-01	9.465E-01	9.320E-01	9.468E-01	9.254E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.950	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.748E-01	9.600E-01	9.449E-01	9.430E-01	9.515E-01	9.680E-01	9.529E-01	9.584E-01	9.598E-01	9.492E-01	9.732E-01	9.161E-01	9.217E-01	9.577E-01	9.285E-01	9.470E-01	9.493E-01	9.180E-01	9.611E-01	9.500E-01	9.592E-01	9.569E-01	9.343E-01	9.418E-01	9.606E-01	9.724E-01	9.517E-01	9.301E-01	9.483E-01	9.498E-01	9.678E-01	9.563E-01	9.646E-01	9.538E-01	9.485E-01	9.525E-01	9.592E-01	9.652E-01	9.426E-01	9.777E-01	9.552E-01	9.519E-01	9.389E-01	9.536E-01	9.464E-01	9.422E-01	9.483E-01	9.643E-01	9.392E-01	9.327E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.850	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.374E-01	9.378E-01	9.545E-01	9.366E-01	9.329E-01	9.540E-01	9.496E-01	9.562E-01	9.336E-01	9.507E-01	9.290E-01	9.547E-01	9.683E-01	9.464E-01	9.790E-01	9.528E-01	9.340E-01	9.529E-01	9.403E-01	9.305E-01	9.406E-01	9.454E-01	9.442E-01	9.775E-01	9.388E-01	9.503E-01	9.675E-01	9.357E-01	9.692E-01	9.455E-01	9.392E-01	9.213E-01	9.436E-01	9.580E-01	9.570E-01	9.523E-01	9.678E-01	9.557E-01	9.446E-01	9.279E-01	9.759E-01	9.727E-01	9.518E-01	9.636E-01	9.599E-01	9.650E-01	9.311E-01	9.466E-01	9.573E-01	9.572E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.750	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.623E-01	9.626E-01	9.388E-01	9.647E-01	9.556E-01	9.504E-01	9.434E-01	9.451E-01	9.414E-01	9.437E-01	9.410E-01	9.305E-01	9.327E-01	9.470E-01	9.335E-01	9.312E-01	9.475E-01	9.282E-01	9.387E-01	9.635E-01	9.452E-01	9.502E-01	9.477E-01	9.689E-01	9.588E-01	9.216E-01	9.441E-01	9.651E-01	9.553E-01	9.743E-01	9.403E-01	9.598E-01	9.554E-01	9.411E-01	9.624E-01	9.361E-01	9.718E-01	9.615E-01	9.327E-01	9.023E-01	9.360E-01	9.470E-01	9.596E-01	9.221E-01	9.368E-01	9.334E-01	9.534E-01	9.085E-01	9.635E-01	9.405E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.650	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.696E-01	9.474E-01	9.618E-01	9.577E-01	9.476E-01	9.685E-01	9.429E-01	9.557E-01	9.648E-01	9.666E-01	9.651E-01	9.465E-01	9.409E-01	9.774E-01	9.694E-01	9.549E-01	9.816E-01	9.567E-01	9.517E-01	9.508E-01	9.399E-01	9.520E-01	9.450E-01	9.461E-01	9.181E-01	9.520E-01	9.666E-01	9.497E-01	9.518E-01	9.498E-01	9.478E-01	9.375E-01	9.571E-01	9.565E-01	9.478E-01	9.658E-01	9.605E-01	9.391E-01	9.313E-01	9.507E-01	9.425E-01	9.579E-01	9.530E-01	9.340E-01	9.617E-01	9.323E-01	9.297E-01	9.539E-01	9.638E-01	9.727E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.550	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.295E-01	9.093E-01	9.680E-01	9.692E-01	9.775E-01	9.532E-01	9.624E-01	9.702E-01	9.353E-01	9.407E-01	9.425E-01	9.765E-01	9.824E-01	9.439E-01	9.679E-01	9.474E-01	9.468E-01	9.433E-01	9.598E-01	9.599E-01	9.637E-01	9.583E-01	9.627E-01	9.351E-01	9.591E-01	9.595E-01	9.354E-01	9.767E-01	9.622E-01	9.514E-01	9.441E-01	9.078E-01	9.458E-01	9.336E-01	9.773E-01	9.476E-01	9.477E-01	9.498E-01	9.656E-01	9.655E-01	9.297E-01	9.550E-01	9.310E-01	9.564E-01	9.628E-01	9.615E-01	9.159E-01	9.417E-01	9.484E-01	9.717E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.450	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.630E-01	9.511E-01	9.490E-01	9.464E-01	9.584E-01	9.589E-01	9.644E-01	9.451E-01	9.657E-01	9.450E-01	9.397E-01	9.657E-01	9.509E-01	9.141E-01	9.396E-01	9.390E-01	9.328E-01	9.583E-01	9.518E-01	9.660E-01	9.516E-01	9.404E-01	9.587E-01	9.411E-01	9.514E-01	9.415E-01	9.302E-01	9.390E-01	9.657E-01	9.453E-01	9.380E-01	9.574E-01	9.772E-01	9.819E-01	9.555E-01	9.507E-01	9.559E-01	9.572E-01	9.294E-01	9.623E-01	9.783E-01	9.574E-01	9.465E-01	9.367E-01	9.310E-01	9.563E-01	9.520E-01	9.366E-01	9.435E-01	9.592E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.350	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.563E-01	9.508E-01	9.378E-01	9.417E-01	9.431E-01	9.558E-01	9.602E-01	9.589E-01	9.371E-01	9.220E-01	9.338E-01	9.394E-01	9.436E-01	9.631E-01	9.529E-01	9.498E-01	9.124E-01	9.523E-01	9.110E-01	9.578E-01	9.672E-01	9.448E-01	9.661E-01	9.516E-01	9.305E-01	9.445E-01	9.723E-01	9.372E-01	9.696E-01	9.411E-01	9.540E-01	9.697E-01	9.154E-01	9.405E-01	9.529E-01	9.613E-01	9.683E-01	9.382E-01	9.658E-01	9.401E-01	9.350E-01	9.479E-01	9.385E-01	9.729E-01	9.570E-01	9.466E-01	9.554E-01	9.546E-01	9.523E-01	9.410E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.250	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.463E-01	9.560E-01	9.529E-01	9.501E-01	9.426E-01	9.565E-01	9.599E-01	9.445E-01	9.465E-01	9.555E-01	9.424E-01	9.568E-01	9.420E-01	9.710E-01	9.425E-01	9.631E-01	9.554E-01	9.641E-01	9.586E-01	9.520E-01	9.561E-01	9.344E-01	9.605E-01	9.351E-01	9.603E-01	9.546E-01	9.525E-01	9.349E-01	9.392E-01	9.387E-01	9.411E-01	9.645E-01	9.170E-01	9.725E-01	9.607E-01	9.679E-01	9.370E-01	9.597E-01	9.243E-01	9.520E-01	9.613E-01	9.328E-01	9.173E-01	9.505E-01	9.599E-01	9.353E-01	9.572E-01	9.547E-01	9.320E-01	9.732E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.150	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.576E-01	9.495E-01	9.609E-01	9.390E-01	9.588E-01	9.381E-01	9.308E-01	9.476E-01	9.569E-01	9.428E-01	9.438E-01	9.305E-01	9.454E-01	9.807E-01	9.582E-01	9.266E-01	9.663E-01	9.597E-01	9.557E-01	9.454E-01	9.566E-01	9.405E-01	9.411E-01	9.534E-01	9.295E-01	9.547E-01	9.646E-01	9.437E-01	9.489E-01	9.604E-01	9.589E-01	9.581E-01	9.431E-01	9.545E-01	9.193E-01	9.797E-01	9.549E-01	9.475E-01	9.170E-01	9.245E-01	9.320E-01	9.445E-01	9.506E-01	9.523E-01	9.176E-01	9.405E-01	9.387E-01	9.266E-01	9.624E-01	9.456E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 -0.050	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.729E-01	9.396E-01	9.331E-01	9.331E-01	9.347E-01	9.518E-01	9.607E-01	9.658E-01	9.869E-01	9.124E-01	9.615E-01	9.585E-01	9.692E-01	9.591E-01	9.100E-01	9.595E-01	9.536E-01	9.388E-01	9.545E-01	9.371E-01	9.732E-01	9.419E-01	9.623E-01	9.331E-01	9.708E-01	9.461E-01	9.560E-01	9.587E-01	9.434E-01	9.326E-01	9.514E-01	9.438E-01	9.701E-01	9.584E-01	9.334E-01	9.551E-01	9.545E-01	9.187E-01	9.774E-01	9.344E-01	9.607E-01	9.285E-01	9.324E-01	9.473E-01	9.576E-01	9.546E-01	9.273E-01	9.747E-01	9.542E-01	9.598E-01	9.451E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
 0.050	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.725E-01	9.655E-01	9.638E-01	9.430E-01	9.421E-01	9.544E-01	9.445E-01	9.467E-01	9.633E-01	9.555E-01	9.339E-01	9.488E-01	9.499E-01	9.560E-01	9.490E-01	9.758E-01	9.732E-01	9.625E-01	9.616E-01	9.323E-01	9.524E-01	9.745E-01	9.542E-01	9.479E-01	9.317E-01	9.449E-01	9.626E-01	9.383E-01	9.397E-01	9.690E-01	9.348E-01	9.320E-01	9.826E-01	9.302E-01	9.552E-01	9.500E-01	9.627E-01	9.487E-01	9.550E-01	9.426E-01	9.687E-01	9.642E-01	9.541E-01	9.287E-01	9.287E-01	9.448E-01	9.658E-01	9.161E-01	9.486E-01	9.414E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	
