0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800 0.9800
0.9792 0.9783 0.9775 0.9766 0.9757 0.9748 0.9739 0.9730 0.9721 0.9712
0.9703 0.9694 0.9686 0.9677 0.9668 0.9659 0.9650 0.9641 0.9632 0.9623
0.9614 0.9605 0.9597 0.9588 0.9579 0.9570 0.9561 0.9552 0.9543 0.9534
0.9525 0.9517 0.9508 0.9499 0.9490 0.9481 0.9472 0.9463 0.9454 0.9445
0.9436 0.9428 0.9419 0.9410 0.9401 0.9392 0.9383 0.9374 0.9365 0.9356
0.9347 0.9339 0.9330 0.9321 0.9312 0.9303 0.9294 0.9285 0.9276 0.9267
0.9259 0.9250 0.9241 0.9232 0.9223 0.9214 0.9205 0.9196 0.9187 0.9178
0.9170 0.9161 0.9152 0.9143 0.9134 0.9125 0.9116 0.9107 0.9098 0.9089
0.9081 0.9072 0.9063 0.9054 0.9045 0.9036 0.9027 0.9018 0.9009 0.9000
0.8992 0.8983 0.8974 0.8965 0.8956 0.8947 0.8938 0.8929 0.8920 0.8912
0.8903 0.8894 0.8885 0.8876 0.8867 0.8858 0.8849 0.8840 0.8831 0.8823
0.8814 0.8805 0.8796 0.8787 0.8778 0.8769 0.8760 0.8751 0.8742 0.8734
0.8725 0.8716 0.8707 0.8698 0.8689 0.8680 0.8671 0.8662 0.8653 0.8644
0.8635 0.8626 0.8617 0.8608 0.8599 0.8590 0.8581 0.8572 0.8563 0.8554
0.8545 0.8536 0.8526 0.8517 0.8508 0.8498 0.8489 0.8479 0.8469 0.8460
0.8450 0.8439 0.8429 0.8418 0.8407 0.8396 0.8385 0.8373 0.8360 0.8347
0.8334 0.8319 0.8304 0.8288 0.8271 0.8252 0.8232 0.8210 0.8187 0.8161
0.8132 0.8101 0.8066 0.8027 0.7984 0.7936 0.7882 0.7822 0.7755 0.7679
0.7595 0.7501 0.7396 0.7279 0.7149 0.7005 0.6846 0.6672 0.6482 0.6276
0.6053 0.5815 0.5562 0.5296 0.5018 0.4731 0.4438 0.4140 0.3842 0.3547
0.3257 0.2975 0.2704 0.2446 0.2203 0.1975 0.1764 0.1570 0.1392 0.1231
0.1085 0.0954 0.0837 0.0733 0.0641 0.0559 0.0487 0.0424 0.0369 0.0320
0.0278 0.0241 0.0209 0.0181 0.0157 0.0136 0.0117 0.0101 0.0088 0.0076
0.0065 0.0057 0.0049 0.0042 0.0036 0.0031 0.0027 0.0023 0.0020 0.0017
0.0015 0.0013 0.0011 0.0010 0.0008 0.0007 0.0006 0.0005 0.0005 0.0004
0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001
0.0001 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 
