40.067	53.24209017	81.87846357	superm3.dat		40.067	5.324209017	8.187846357
40.967	49.39864598	76.80378636	superm3.dat		40.967	4.939864598	7.680378636
41.967	44.48089178	70.4111059	superm3.dat		41.967	4.448089178	7.04111059
41.974	44.44357512	70.36308793	superm3.dat		41.974	4.444357512	7.036308793
42.96	38.67536194	63.04698032	superm3.dat		42.96	3.867536194	6.304698032
42.967	38.63022664	62.99065648	superm3.dat		42.967	3.863022664	6.299065648
43.967	31.32826607	54.12133137	superm3.dat		43.967	3.132826607	5.412133137
44.257	28.78751256	51.17387627	superm3.dat		44.257	2.878751256	5.117387627
