 1.0005000	-6.7156087E-04 
 1.0015000	-1.0914906E-03 
 1.0025000	-1.6627228E-03 
 1.0035000	-2.0999255E-03 
 1.0045000	-2.6193810E-03 
 1.0055000	-2.9674847E-03 
 1.0065000	-3.1664844E-03 
 1.0075000	-3.2416019E-03 
 1.0085000	-2.6388742E-03 
 1.0095000	-2.9542669E-03 
 1.0105000	-2.5367858E-03 
 1.0115000	-2.0292068E-03 
 1.0125000	-1.5043550E-03 
 1.0135000	-1.0313594E-03 
 1.0145000	-6.0143614E-04 
 1.0155000	-2.9221995E-04 
 1.0165000	-6.2355276E-05 
 1.0175000	 2.4455551E-05 
 1.0185000	-1.4551776E-04 
 1.0195000	-3.7868430E-04 
 1.0205000	-7.1358511E-04 
 1.0215000	-1.0284943E-03 
 1.0225000	-1.7599943E-03 
 1.0235000	-2.0926523E-03 
 1.0245000	-2.3982295E-03 
 1.0255000	-2.7732728E-03 
 1.0265000	-3.1531013E-03 
 1.0275000	-3.3162853E-03 
 1.0285000	-3.2290705E-03 
 1.0295000	-2.9932479E-03 
 1.0305000	-2.6006915E-03 
 1.0315000	-1.9634285E-03 
 1.0325000	-1.5838980E-03 
 1.0335000	-1.0572294E-03 
 1.0345000	-6.1067052E-04 
 1.0355000	-2.4548877E-04 
 1.0365000	-5.9210856E-05 
 1.0375000	 2.2683131E-04 
 1.0385000	-1.2293870E-04 
 1.0395000	-3.7418991E-04 
 1.0405000	-7.5653063E-04 
 1.0415000	-1.0396678E-03 
 1.0425000	-1.3505096E-03 
 1.0435000	-2.3648313E-03 
 1.0445000	-2.7391129E-03 
 1.0455000	-3.1131259E-03 
 1.0465000	-3.3191240E-03 
 1.0475000	-3.3911279E-03 
 1.0485000	-3.2684193E-03 
 1.0495000	-2.0562295E-03 
 1.0505000	-2.5196859E-03 
 1.0515000	-1.8902814E-03 
 1.0525000	-1.3662382E-03 
 1.0535000	-9.0773895E-04 
 1.0545000	-6.0588846E-04 
 1.0555000	-2.2743239E-04 
