0.0001	1
0.05  1
1.25	1
2.00	1
3.00	1
4.00	1
5.00	1
6.00	1
7.00	1
8.00	1
9.00	1
10.00	1
11.00	1
12.00	1
13.00	1
14.00	1
15.00	1
50.00 1
150.00 1



