-1.4625000	-1.3875000	-1.3125000	-1.2375000	-1.1625000	-1.0875000	-1.0125000	-0.9375000	-0.8625000	-0.7875000	-0.7125000	-0.6375000	-0.5625000	-0.4875000	-0.4125000	-0.3375000	-0.2625000	-0.1875000	-0.1125000	-0.0375000	 0.0375000	 0.1125000	 0.1875000	 0.2625000	 0.3375000	 0.4125000	 0.4875000	 0.5625000	 0.6375000	 0.7125000	 0.7875000	 0.8625000	 0.9375000	 1.0125000	 1.0875000	 1.1625000	 1.2375000	 1.3125000	 1.3875000	 1.4625000	
 -0.062	7.941E-01	9.879E-01	8.891E-01	9.884E-01	8.310E-01	8.599E-01	8.850E-01	8.781E-01	8.604E-01	8.866E-01	7.765E-01	9.411E-01	8.826E-01	8.724E-01	7.318E-01	9.204E-01	7.727E-01	8.286E-01	8.396E-01	8.369E-01	8.784E-01	7.959E-01	8.397E-01	9.356E-01	8.801E-01	6.633E-01	8.836E-01	8.762E-01	8.303E-01	9.357E-01	7.790E-01	9.870E-01	8.244E-01	7.130E-01	7.863E-01	8.856E-01	8.589E-01	8.813E-01	8.620E-01	8.527E-01	
 0.062	8.022E-01	9.767E-01	9.217E-01	8.632E-01	8.949E-01	9.293E-01	8.960E-01	9.259E-01	8.824E-01	8.742E-01	7.393E-01	8.458E-01	7.079E-01	8.273E-01	9.111E-01	9.876E-01	9.329E-01	9.196E-01	9.321E-01	8.867E-01	8.290E-01	8.167E-01	6.202E-01	7.499E-01	7.728E-01	8.865E-01	7.318E-01	9.232E-01	8.554E-01	6.935E-01	8.794E-01	9.340E-01	9.850E-01	9.422E-01	8.825E-01	8.776E-01	8.568E-01	9.121E-01	9.260E-01	7.531E-01	
 0.188	7.275E-01	7.660E-01	9.001E-01	8.377E-01	8.130E-01	9.025E-01	7.958E-01	8.891E-01	8.775E-01	8.818E-01	7.609E-01	9.132E-01	8.854E-01	9.344E-01	8.373E-01	9.329E-01	8.951E-01	8.783E-01	7.763E-01	7.696E-01	9.387E-01	6.730E-01	8.782E-01	9.375E-01	8.788E-01	8.247E-01	8.112E-01	8.120E-01	9.706E-01	8.475E-01	8.734E-01	9.378E-01	9.436E-01	8.909E-01	7.339E-01	7.801E-01	7.229E-01	7.372E-01	8.503E-01	8.194E-01	
 0.312	7.243E-01	8.802E-01	7.736E-01	8.902E-01	9.392E-01	7.982E-01	7.015E-01	9.809E-01	7.777E-01	8.472E-01	7.660E-01	7.504E-01	6.948E-01	8.262E-01	8.736E-01	9.588E-01	8.950E-01	8.782E-01	7.999E-01	9.811E-01	8.861E-01	8.827E-01	8.757E-01	7.649E-01	8.226E-01	8.001E-01	7.512E-01	9.349E-01	8.918E-01	8.437E-01	7.975E-01	8.789E-01	7.733E-01	8.032E-01	7.741E-01	9.075E-01	9.221E-01	7.820E-01	9.878E-01	9.109E-01	
 0.438	7.669E-01	7.602E-01	9.353E-01	7.220E-01	8.108E-01	9.260E-01	7.397E-01	8.912E-01	7.020E-01	8.892E-01	8.775E-01	8.478E-01	6.900E-01	9.589E-01	8.337E-01	8.343E-01	8.430E-01	8.921E-01	6.488E-01	7.032E-01	9.004E-01	8.779E-01	9.329E-01	9.376E-01	9.437E-01	8.130E-01	8.591E-01	8.187E-01	8.421E-01	8.238E-01	8.707E-01	9.787E-01	8.326E-01	8.588E-01	7.705E-01	8.739E-01	8.068E-01	8.970E-01	8.342E-01	6.796E-01	
 0.562	7.791E-01	9.240E-01	9.111E-01	9.116E-01	9.206E-01	7.974E-01	8.069E-01	9.870E-01	8.419E-01	9.837E-01	9.387E-01	8.403E-01	8.283E-01	9.849E-01	6.822E-01	8.324E-01	9.336E-01	8.670E-01	9.412E-01	9.337E-01	6.450E-01	8.546E-01	8.498E-01	9.047E-01	9.800E-01	7.934E-01	8.594E-01	8.481E-01	9.330E-01	8.050E-01	9.891E-01	7.952E-01	9.262E-01	9.362E-01	7.870E-01	8.401E-01	7.242E-01	8.698E-01	7.029E-01	9.126E-01	
 0.688	7.974E-01	9.317E-01	9.880E-01	8.449E-01	9.241E-01	8.497E-01	9.213E-01	9.404E-01	8.996E-01	8.216E-01	9.071E-01	7.311E-01	8.905E-01	8.237E-01	8.124E-01	8.803E-01	8.930E-01	8.796E-01	9.865E-01	9.853E-01	8.314E-01	8.733E-01	8.436E-01	8.494E-01	7.909E-01	9.259E-01	9.311E-01	9.173E-01	7.260E-01	8.354E-01	6.657E-01	8.785E-01	8.963E-01	8.497E-01	9.864E-01	6.983E-01	8.929E-01	8.465E-01	9.305E-01	9.839E-01	
 0.812	9.799E-01	7.792E-01	8.598E-01	7.265E-01	7.532E-01	9.796E-01	9.691E-01	8.068E-01	8.245E-01	7.786E-01	7.523E-01	7.143E-01	9.857E-01	8.633E-01	9.303E-01	9.899E-01	8.753E-01	8.346E-01	8.508E-01	8.174E-01	7.233E-01	8.860E-01	8.735E-01	9.175E-01	9.295E-01	7.772E-01	7.569E-01	9.870E-01	6.749E-01	9.359E-01	9.704E-01	7.337E-01	9.414E-01	9.019E-01	8.625E-01	8.415E-01	8.604E-01	7.982E-01	7.990E-01	9.347E-01	
 0.938	7.626E-01	9.812E-01	9.348E-01	9.249E-01	9.283E-01	9.366E-01	8.780E-01	8.795E-01	8.064E-01	8.845E-01	9.045E-01	8.033E-01	7.549E-01	9.788E-01	8.756E-01	8.783E-01	8.959E-01	7.794E-01	8.183E-01	8.747E-01	8.582E-01	9.136E-01	8.946E-01	9.326E-01	8.425E-01	9.078E-01	8.320E-01	8.276E-01	8.385E-01	8.706E-01	8.144E-01	8.491E-01	8.333E-01	9.362E-01	7.517E-01	8.364E-01	9.378E-01	8.565E-01	6.745E-01	9.320E-01	
 1.062	9.047E-01	8.778E-01	7.965E-01	7.670E-01	8.346E-01	8.509E-01	7.914E-01	8.301E-01	7.251E-01	9.169E-01	8.523E-01	7.361E-01	9.372E-01	8.213E-01	8.545E-01	9.400E-01	8.511E-01	9.751E-01	8.862E-01	9.033E-01	9.399E-01	8.448E-01	8.877E-01	8.231E-01	9.416E-01	8.653E-01	7.245E-01	7.228E-01	8.772E-01	9.276E-01	8.182E-01	8.398E-01	9.270E-01	8.053E-01	8.376E-01	8.433E-01	4.484E-01	9.037E-01	8.302E-01	8.757E-01	
